word,n_entries,n_senses_total,wn_senses
dreamy,1,4,2
dreary,1,2,2
dredger,1,2,1
dredge up,1,2,0
dregs,1,2,2
dressing,1,4,23
dress down,1,3,0
dress up,1,4,0
dressy,1,2,1
driblet,1,2,1
driftage,1,3,1
drifter,1,2,1
drinker,1,2,2
drive into,1,2,0
drive off,1,2,0
driver,1,2,5
driving,1,4,26
drogue,1,3,4
drollery,1,2,2
drone on,1,2,0
drool,1,3,4
dropout,1,2,2
drop off,1,3,0
dropper,1,2,1
dross,1,2,2
drown,1,7,5
drowsy,1,3,2
drub,1,2,1
drugget,1,2,1
drummer,1,2,1
drumstick,1,2,2
drum major,1,2,0
drum out,1,2,0
drum up,1,3,0
drunken,1,2,1
dryer,1,3,17
dry cleaning,1,2,0
dry out,1,2,0
dry rot,1,2,0
dry up,1,2,0
d *31 b *B2 cle,1,2,0
dual,1,2,3
dubiety,1,2,1
dubious,1,3,3
duckling,1,2,2
ducks and drakes,1,2,0
duct,1,4,3
ductile,1,3,2
dude,1,2,2
duenna,1,2,1
dugout,1,2,3
dukedom,1,3,2
dumbbell,1,2,2
dumb,1,3,4
dumbwaiter,1,2,1
dummy,1,7,6
dumpling,1,3,2
dun,1,2,7
dunghill,1,2,2
dunk,1,2,4
duo,1,2,4
duplex,1,2,5
duration,1,3,3
during,1,2,0
dusky,1,3,2
dusty,1,5,2
Dutch oven,1,3,0
duty,1,6,3
- 'd,1,3,0
- dom,1,4,0
dynamics,1,2,2
dynamism,1,2,3
dynasty,1,2,1
eagle,1,2,6
eagle - eyed,1,3,0
eared,1,3,2
earn,1,3,2
earnings,1,2,4
earphone,1,2,1
earpiece,1,3,1
earthbound,1,2,2
earthen,1,2,1
earthly,1,3,1
earthnut,1,2,4
ease up,1,2,0
easily,1,2,3
Easter,1,2,2
Easter egg,1,2,0
easterly,1,2,4
East,1,2,7
eater,1,2,2
eat,1,11,6
eccentricity,1,2,3
ECG,1,2,1
echelon,1,2,2
ecologically,1,2,1
economically,1,2,3
economics,1,2,1
economic,1,2,5
ecstasy,1,2,3
eczema,1,2,1
Eden,1,2,2
edge out,1,2,0
edgeways,1,2,2
edict,1,2,2
edition,1,2,4
editorialize,1,3,1
edit,1,3,4
education,1,2,6
educational,1,2,2
educe,1,2,2
EEG,1,2,1
efface,1,3,3
effective,1,2,6
effectively,1,2,2
effectually,1,2,1
effervesce,1,2,1
effete,1,2,1
effigy,1,2,1
efflorescence,1,3,4
effluent,1,3,2
efflux,1,2,1
effort,1,3,4
effrontery,1,2,1
effusion,1,2,2
eggplant,1,2,2
eggshell,1,3,1
egg,1,8,5
egoist,1,2,2
ego,1,2,3
egress,1,2,4
eight,1,3,4
eightsome,1,2,2
ejaculate,1,2,3
ejaculation,1,2,2
eke out,1,2,0
elaboration,1,2,5
elector,1,2,2
electrical,1,2,2
electricity,1,3,3
electric,1,5,4
electric chair,1,2,0
electrify,1,3,3
electro -,1,2,0
electrolysis,1,2,2
electronic,1,3,2
electronics,1,2,1
elegant,1,3,3
element,1,7,7
elemental,1,3,3
elementary,1,2,3
elements,1,3,8
elevate,1,3,3
elevated,1,2,7
elevation,1,6,8
elevator,1,4,2
eleven,1,2,3
elfin,1,2,4
eligible,1,2,1
eliminate,1,3,7
elitism,1,2,1
elixir,1,2,3
elk,1,2,3
elliptic,1,3,3
elm,1,2,2
elocutionist,1,2,1
elongation,1,2,3
elope,1,2,1
eloquent,1,2,1
else,1,2,0
elude,1,2,3
Elysium,1,2,2
emanate from,1,2,0
emancipation,1,2,1
emasculate,1,2,3
embarkation,1,2,1
embarrass,1,2,2
embarrassment,1,3,4
embassy,1,2,2
embattled,1,2,4
embellish,1,2,4
embody,1,3,3
embody in,1,2,0
embolism,1,2,2
embrasure,1,2,1
embroider,1,3,2
embroidery,1,2,2
embryo,1,2,2
emendation,1,2,1
emerge,1,2,5
eminence,1,2,2
emission,1,3,5
emotion,1,2,1
emotional,1,3,4
emotionally,1,2,2
empanel,1,2,2
empathy,1,2,1
emphatic,1,3,3
emphatically,1,2,1
empire,1,2,5
Empire,1,3,5
employment,1,3,4
emporium,1,2,1
empress,1,2,1
enable,1,4,1
enact,1,2,2
enactment,1,2,3
encamp,1,2,1
encapsulate,1,2,2
enchain,1,2,1
enchant,1,2,3
enchantment,1,2,3
enclose,1,2,4
enclosure,1,3,4
encompass,1,2,1
encouragement,1,2,3
encumber,1,2,1
endive,1,2,2
endless,1,2,4
endorse,1,3,4
endowment,1,3,3
endurance,1,2,2
endure,1,2,7
endways,1,2,3
enemy,1,2,4
energy,1,3,7
enfant terrible,1,2,0
enfold,1,2,1
enforce,1,3,2
enfranchise,1,2,2
engaged,1,4,17
engagement,1,5,7
engage,1,6,10
engage in,1,2,0
engine,1,3,4
engineering,1,2,5
engraft,1,2,2
engrave,1,2,4
engraving,1,2,7
engross,1,2,2
enjoin,1,2,2
enjoy,1,3,5
enjoyment,1,2,3
enlargement,1,2,4
enlightenment,1,2,3
enlist,1,2,3
ennoble,1,2,2
enormity,1,3,4
enrich,1,2,2
enrolment,1,2,1
en -,1,2,0
en passant,1,2,0
ensemble,1,4,5
ensign,1,3,3
ensure,1,2,2
entanglement,1,3,1
entente,1,2,2
enter,1,4,9
enter into,1,3,0
enter on,1,2,0
enterprise,1,4,3
entertain,1,3,3
entertainment,1,3,1
enticement,1,3,3
entire,1,2,5
entirety,1,2,1
entitle,1,2,3
entrant,1,2,4
entr *31 e,1,2,0
entrench,1,2,3
entrenched,1,2,5
entrenchment,1,2,1
entrepreneur,1,2,1
entropy,1,3,2
entry,1,5,6
entwine,1,2,2
enunciate,1,2,2
enunciation,1,2,1
envenom,1,2,2
enviable,1,2,1
environment,1,2,2
environmental,1,2,2
episcopacy,1,2,1
episcopal,1,2,2
epistolary,1,2,1
epitome,1,2,2
epitomize,1,2,1
epoch,1,2,3
equable,1,2,2
equality,1,2,2
equally,1,3,2
equation,1,2,3
equatorial,1,2,4
equip,1,2,2
equipment,1,2,1
equity,1,2,3
equivocal,1,2,3
era,1,2,3
erase,1,2,3
eraser,1,2,1
erasure,1,2,3
erection,1,3,3
ermine,1,2,2
erode,1,2,2
err,1,2,2
errand,1,2,1
errant,1,2,2
error,1,2,7
eruption,1,2,6
escalate,1,2,1
escarpment,1,2,2
escutcheon,1,2,3
esoteric,1,2,1
especially,1,3,2
espousal,1,2,3
espouse,1,3,3
essence,1,4,4
essentially,1,2,1
est .,1,2,0
establish,1,6,8
establishment,1,2,7
Establishment,1,2,7
estate,1,5,3
etching,1,2,8
eternity,1,2,3
ether,1,3,4
ethereal,1,2,4
ethical,1,2,3
ethically,1,2,1
ethics,1,2,4
ethnic,1,2,3
ethyl,1,2,1
etymology,1,2,2
eucalyptus,1,2,2
eugenic,1,2,1
Eurasian,1,2,2
Euro -,1,3,0
European,1,3,2
evacuate,1,3,5
evade,1,3,4
evasion,1,3,4
evasive,1,2,2
eve,1,3,4
evening,1,2,6
event,1,10,4
ever,1,12,3
everlasting,1,3,3
evermore,1,2,2
everything,1,3,0
every,1,12,2
evolution,1,3,2
exaction,1,2,1
exactly,1,4,3
exalt,1,2,4
exalted,1,2,5
examination,1,4,5
examine,1,3,5
example,1,6,6
excavate,1,2,4
excavator,1,2,2
exceed,1,2,3
excellence,1,2,2
excepted,1,2,2
except for,1,2,0
excepting,1,3,2
exception,1,4,3
excision,1,2,4
excite,1,4,8
excitement,1,2,4
exclamation,1,2,3
exclude,1,3,5
exclusion,1,2,4
excommunication,1,2,2
excoriate,1,2,2
execute,1,5,7
execution,1,4,7
exemplary,1,2,3
exemplification,1,2,2
exemplify,1,2,2
exemption,1,2,3
exert,1,2,3
exhalation,1,2,2
exhaustion,1,2,3
exhibition,1,5,2
exhibitionism,1,2,2
exigent,1,2,2
exist,1,2,2
existence,1,2,2
existentialism,1,2,1
exorcize,1,3,1
expand,1,2,7
expansion,1,2,4
expansive,1,3,4
expect,1,9,6
expectant,1,2,2
expectation,1,4,4
expectations,1,2,4
expediency,1,2,1
expedition,1,2,5
expel,1,2,4
expense,1,6,4
expertise,1,2,1
expire,1,2,3
explain,1,3,3
explanation,1,2,3
explode,1,4,10
explore,1,2,4
explosion,1,3,7
exponent,1,2,3
exponential,1,2,2
expose,1,7,10
exposition,1,2,4
exposure,1,7,10
expression,1,7,9
expressly,1,2,1
expropriate,1,2,1
exquisite,1,3,4
ex - directory,1,2,0
extend,1,5,17
extension,1,5,12
extensive,1,2,3
extent,1,3,2
extenuation,1,2,2
exteriorize,1,2,2
external,1,3,5
externalize,1,2,2
extinct,1,3,3
extinction,1,2,6
extraction,1,3,3
extradite,1,2,1
extramural,1,3,1
extraneous,1,2,4
extraordinary,1,4,3
extraordinarily,1,2,1
extrapolate,1,2,3
extraterritorial,1,2,1
extravagance,1,2,3
extravagant,1,2,2
extravaganza,1,2,1
extremities,1,4,5
extremity,1,2,5
extrovert,1,2,2
extrude,1,2,1
exuberant,1,2,3
exultation,1,2,2
exult over,1,2,0
eyeball,1,2,2
eyebrow,1,3,1
eyecup,1,2,2
- eared,1,3,0
- ed,1,2,0
- ee,1,3,0
- eer,1,2,0
- en,1,2,0
- ery,1,2,0
- ese,1,2,0
- esque,1,2,0
- est,1,2,0
- ette,1,3,0
- eyed,1,3,0
eyeglass,1,2,1
eyelid,1,2,1
eyes,1,20,7
eyewash,1,2,1
fable,1,4,3
fabric,1,3,2
fabricate,1,2,2
fabrication,1,2,5
fabulous,1,3,3
facade,1,2,2
facet,1,2,2
face - lift,1,2,0
face value,1,2,0
facile,1,3,3
facility,1,3,5
facing,1,2,13
faction,1,2,2
factious,1,2,1
factitious,1,2,1
fact,1,5,4
factor,1,5,10
faculty,1,3,2
fade,1,2,6
fag end,1,2,0
faggot,1,4,5
failure,1,6,7
fain,1,2,2
fairly,1,4,3
fairway,1,2,3
fair game,1,2,0
fair play,1,2,0
fairyland,1,2,2
fairy,1,2,2
fairy tale,1,2,0
faithful,1,5,5
faithfully,1,3,1
faith,1,6,4
faithless,1,3,1
falconry,1,2,1
fallacious,1,2,3
fallacy,1,2,1
fall for,1,2,0
fall guy,1,2,0
fall in,1,3,0
fall into,1,2,0
fall in with,1,2,0
fall on,1,2,0
fall out,1,3,0
falsehood,1,2,2
false start,1,2,0
falsetto,1,2,2
falsify,1,2,5
falsity,1,2,2
falter,1,4,5
familiarity,1,4,5
family,1,9,8
family man,1,2,0
famous,1,2,1
fanciful,1,3,3
fancy man,1,2,0
fanny,1,2,2
fantasia,1,2,1
fantastic,1,4,5
fantasy,1,2,4
faraway,1,2,2
farce,1,3,3
far - flung,1,2,0
far - out,1,2,0
farsighted,1,2,2
fascia,1,2,2
fascinate,1,2,3
fascination,1,2,3
fascist,1,2,2
fasten,1,2,4
fasten on,1,2,0
fastness,1,2,3
fatal,1,2,4
fatality,1,3,2
fatally,1,2,1
fate,1,5,4
Father,1,2,9
fatted,1,2,1
fauna,1,2,2
favourable,1,2,4
favoured,1,3,4
fawn,1,2,5
fawn on,1,2,0
fearful,1,3,5
featherweight,1,2,3
feathery,1,2,3
federal,1,2,6
federation,1,3,3
feeble,1,2,4
feeder,1,4,6
feeler,1,2,4
feelings,1,3,20
fee - paying,1,2,0
feign,1,2,2
felicity,1,2,2
fellowship,1,3,3
fellow traveller,1,2,0
felony,1,2,1
feminine,1,2,5
fencing,1,2,8
fender,1,3,4
fertile,1,5,4
fertilize,1,2,3
festival,1,3,2
festivity,1,2,1
fetch,1,6,4
fetish,1,3,3
fetishism,1,2,2
fetishist,1,2,1
feudal,1,2,1
fevered,1,3,1
feverish,1,4,3
fever,1,3,2
fever heat,1,2,0
few,1,7,2
ff .,1,2,0
fibre,1,4,4
fibula,1,2,1
fiction,1,2,2
fiddler,1,2,3
fiddle with,1,2,0
fidelity,1,3,2
field day,1,3,0
fieldwork,1,2,1
fiend,1,3,3
fiendish,1,2,1
fierce,1,2,4
fiery,1,2,3
fighter,1,2,3
fig,1,3,4
fig .,1,2,0
figurehead,1,2,2
figures,1,2,18
filbert,1,2,2
filler,1,2,5
filling,1,2,15
fillip,1,2,1
fill in,1,4,0
fill out,1,3,0
fill up,1,2,0
filter tip,1,2,0
filth,1,2,4
filthy,1,2,3
finally,1,2,3
finder,1,2,3
fin,1,2,9
finding,1,2,19
find out,1,3,0
finely,1,3,3
finesse,1,2,1
fine -,1,2,0
fine down,1,2,0
fine print,1,2,0
fine - tooth comb,1,2,0
finger hole,1,2,0
finger painting,1,2,0
fingertip,1,4,1
finished,1,3,11
finish with,1,2,0
finite,1,2,2
fir,1,2,2
firebox,1,2,1
firebrand,1,2,2
fireman,1,2,4
fireplace,1,2,1
fire alarm,1,2,0
fire - eater,1,2,0
fireworks,1,2,1
firing line,1,2,0
firkin,1,2,2
firstfruits,1,2,0
first class,1,3,0
first floor,1,2,0
first name,1,2,0
first person,1,2,0
first - rate,1,2,0
fishing,1,2,4
fishy,1,2,2
fissile,1,2,2
fission,1,2,2
fissionable,1,2,1
fitness,1,2,4
fitted,1,2,10
fit in,1,2,0
fit up,1,2,0
fixation,1,2,4
fixed,1,2,16
fixture,1,2,4
fix on,1,3,0
fix up,1,2,0
flabby,1,2,1
flagon,1,2,1
flag day,1,2,0
flamboyant,1,2,3
flaming,1,2,6
flannels,1,2,3
flapjack,1,2,1
flasher,1,2,3
flashlight,1,3,1
--Y,1,4,0
flask,1,4,2
flatly,1,2,1
flat - footed,1,2,0
flat spin,1,2,0
flatten,1,2,3
flatter,1,5,16
flattery,1,2,1
flattop,1,2,2
flax,1,2,2
flay,1,3,1
fleabag,1,3,1
fleabite,1,2,0
flea,1,2,1
fledgling,1,2,4
flee,1,2,1
Fleet Street,1,2,0
flesh,1,9,4
fleshy,1,2,2
flexible,1,2,5
flier,1,3,3
flies,1,2,20
flight deck,1,2,0
flint,1,3,4
flinty,1,2,2
flip - flop,1,2,0
flirtation,1,3,1
flirtatious,1,2,1
flirt with,1,2,0
floating,1,2,15
flog,1,5,2
floodgate,1,2,2
floppy,1,2,2
flora,1,2,2
florid,1,2,2
floss,1,2,3
flotsam and jetsam,1,3,0
floury,1,2,1
flowery,1,3,2
fluctuate,1,2,3
fluent,1,2,2
flummery,1,2,2
flunkey,1,2,2
flunk,1,2,2
fluorescent,1,2,3
fluoride,1,2,1
flush from,1,2,0
flux,1,3,11
flyblown,1,3,3
fly - by - night,1,2,0
flying colours,1,2,0
flying start,1,2,0
flyover,1,2,2
fob,1,2,4
fob off with,1,2,0
focus on,1,4,0
fodder,1,3,3
foetus,1,2,1
foggy,1,3,4
foghorn,1,2,2
foist on,1,2,0
foliage,1,3,2
folio,1,5,3
folks,1,3,6
folksy,1,2,2
follow through,1,2,0
follow up,1,2,0
folly,1,3,4
foment,1,2,2
fomentation,1,2,3
fond,1,4,4
fondly,1,2,1
fondue,1,2,2
font,1,2,2
food,1,3,3
foolery,1,2,1
foolish,1,2,2
foolproof,1,2,2
foolscap,1,2,1
footage,1,2,2
football,1,3,2
footbath,1,2,1
footboard,1,3,2
foothold,1,2,3
footing,1,5,6
footlights,1,2,1
footprint,1,2,3
foot rule,1,2,0
footstep,1,3,3
forbid,1,4,2
forbidden,1,2,3
forbidden ground,1,2,0
forcible,1,2,1
forcibly,1,3,1
fore -,1,4,0
fore and aft,1,2,0
forebode,1,2,1
forecourt,1,2,1
forefather,1,2,2
foreground,1,2,3
foreign,1,3,4
forelock,1,3,2
foreman,1,2,2
foremost,1,2,5
forerunner,1,2,3
foreseeable,1,2,1
foreshorten,1,2,2
foresight,1,2,2
forest,1,3,3
forestall,1,2,2
forester,1,2,3
forever,1,2,3
forgery,1,2,2
forget,1,6,4
forget about,1,2,0
forgive,1,2,2
forgiveness,1,2,2
forked,1,2,6
forlorn,1,2,1
formal,1,5,8
formality,1,2,3
formalize,1,2,2
format,1,2,5
formation,1,3,7
former,1,2,5
formidable,1,2,2
formless,1,2,2
formulate,1,2,4
formulation,1,2,3
forswear,1,2,1
fort,1,3,5
forth,1,4,4
forthcoming,1,3,3
fortification,1,2,3
fortify,1,2,5
fortuitous,1,2,2
fortunately,1,2,1
fortune,1,6,4
forty - five,1,2,0
forum,1,2,2
fossilize,1,2,2
foster,1,3,5
foul play,1,2,0
foul - up,1,2,0
foundations,1,2,7
foundation,1,5,7
fountain,1,4,4
fourpenny,1,2,1
foursquare,1,2,4
four,1,8,3
four - in - hand,1,2,0
fowl,1,3,4
Fr,1,4,1
fraction,1,2,4
fractional,1,2,1
fractious,1,2,3
fragile,1,3,3
fragmentary,1,2,1
fragrance,1,2,2
frail,1,3,5
frailty,1,2,2
framework,1,3,3
franchise,1,2,4
Franco -,1,2,0
frankly,1,2,1
frantic,1,2,2
fraternal,1,2,3
fraternity,1,4,2
fraternize,1,2,1
fratricide,1,2,3
fraud,1,3,3
fraudulence,1,2,3
fraught,1,2,2
frazzle,1,2,3
freak - out,1,2,0
freedom,1,4,2
freely,1,5,1
freemasonry,1,2,2
freesia,1,2,1
freestyle,1,2,1
free - fall,1,2,0
free - for - all,1,2,0
freezer,1,2,1
freeze out,1,2,0
freezing point,1,2,0
frequency,1,3,3
fresh,1,18,13
freshen up,1,3,0
freshwater,1,2,1
fretwork,1,3,1
Freudian,1,2,2
friction,1,3,3
Friday,1,2,1
friend,1,7,5
friends,1,3,5
friendship,1,2,1
frieze,1,2,2
fright,1,3,2
frightened,1,2,4
frighten,1,2,2
frighten out of,1,2,0
frightful,1,2,3
frigid,1,3,3
frigidity,1,2,3
frill,1,3,4
frilled,1,2,1
frills,1,2,4
frilly,1,2,1
frippery,1,2,1
frivolity,1,2,3
frivolous,1,2,1
frock,1,2,3
frog,1,5,4
frogmarch,1,2,2
from,1,16,0
frond,1,2,1
frontal,1,4,7
frontier,1,3,3
front line,1,2,0
frostbitten,1,2,1
frosting,1,2,5
frosty,1,2,3
frothy,1,2,2
frowzy,1,2,1
fructification,1,2,2
fructify,1,2,3
frugal,1,2,1
frugality,1,2,1
fruitcake,1,2,2
fruitful,1,2,1
fruits,1,2,5
fruit salad,1,3,0
fruity,1,3,2
frustrate,1,2,2
frustration,1,2,3
fryer,1,2,1
frying pan,1,2,0
fry - up,1,2,0
fucking,1,2,4
fuck off,1,2,0
fugue,1,2,3
fulfil,1,7,3
fulfilment,1,2,2
fullness,1,3,4
full - blooded,1,3,0
full - blown,1,2,0
full - dress,1,2,0
full house,1,2,0
full - length,1,3,0
full moon,1,2,0
full - scale,1,4,0
full - time,1,2,0
fully,1,2,3
fully - fledged,1,2,0
fulmination,1,2,2
fumble,1,2,6
fun,1,9,4
functional,1,3,6
funeral,1,4,1
funfair,1,2,2
fungous,1,2,1
fungus,1,4,1
funky,1,2,4
funnily,1,2,1
funny business,1,2,0
furbish,1,3,1
furious,1,3,3
furiously,1,2,3
furl,1,2,1
furnace,1,2,1
furnish,1,2,2
fury,1,6,4
fusion,1,2,7
fussy,1,4,3
fustian,1,2,2
fusty,1,2,2
futile,1,2,2
futility,1,2,1
future,1,9,7
futuristic,1,2,1
futurity,1,2,2
fuzzy,1,4,3
- finder,1,2,0
- fold,1,2,0
- footed,1,2,0
- footer,1,2,0
- free,1,2,0
- fy,1,3,0
gab,1,2,2
gabardine,1,2,3
gadfly,1,2,2
gaffer,1,3,3
gaggle,1,2,2
gaiety,1,2,2
galaxy,1,2,3
gale,1,2,1
gallantry,1,2,3
gallery,1,9,7
galley,1,3,4
Gallic,1,2,2
galvanic,1,2,2
galvanize,1,2,3
gambit,1,2,3
gamboge,1,2,2
games,1,2,12
gammon,1,2,2
gamut,1,2,2
gander,1,2,1
ganglion,1,2,1
gang,1,3,5
gape,1,3,4
gapes,1,2,5
gap,1,4,7
garbage,1,2,3
gardenia,1,2,1
garnet,1,2,1
garter,1,2,2
gasket,1,2,1
gaslight,1,2,1
gassy,1,2,2
gate,1,5,7
gatepost,1,2,1
gateway,1,2,1
gaunt,1,2,1
gavotte,1,2,2
gay,1,4,7
gem,1,2,5
Gemini,1,2,3
gender,1,3,2
genealogy,1,3,2
generality,1,3,2
generalization,1,2,4
generalize,1,3,4
generally,1,3,3
generate,1,2,4
generation,1,4,7
generic,1,2,5
generosity,1,2,2
generous,1,2,3
genetic,1,3,4
genial,1,2,3
geniality,1,2,1
genteel,1,2,1
gentleman,1,4,2
gentle,1,3,10
gentlewoman,1,2,1
genuine,1,2,3
geography,1,2,1
geometric,1,2,2
Georgian,1,4,7
Germanic,1,2,3
German,1,2,3
germinate,1,2,3
germ,1,3,3
gestation,1,2,3
getup,1,2,1
get,1,26,37
get about,1,3,0
get ahead,1,2,0
get along,1,5,0
get at,1,5,0
get away,1,2,0
get back,1,4,0
get by,1,2,0
get down,1,4,0
get into,1,5,0
get onto,1,5,0
get out,1,5,0
get out of,1,4,0
get up,1,7,0
geyser,1,2,2
ghastly,1,3,2
ghat,1,4,1
ghostly,1,2,1
ghoul,1,2,2
GI,1,3,3
giant,1,4,8
giddy,1,3,2
gift,1,7,5
gifted,1,2,3
gigolo,1,2,1
gild,1,4,2
gilt,1,2,3
gimmick,1,2,3
ginseng,1,2,2
gipsy,1,2,2
gird up,1,2,0
girl,1,5,5
girth,1,2,3
giveaway,1,3,3
give away,1,6,0
give back,1,2,0
give in,1,2,0
give out,1,6,0
give over,1,3,0
give over to,1,3,0
give up,1,9,0
gizzard,1,2,1
glac *31,1,2,0
glacial,1,3,3
glad,1,3,5
glamour,1,2,2
glaring,1,3,5
glasscutter,1,2,0
glass,1,10,12
glassy,1,2,3
glaucous,1,2,1
glazing,1,2,4
glean,1,3,1
gleanings,1,2,1
glebe,1,2,1
glee,1,3,2
glib,1,2,3
glider,1,2,1
global,1,2,2
globe,1,4,3
globular,1,2,1
gloom,1,2,3
gloomy,1,2,3
glorify,1,3,4
glorious,1,3,3
glory,1,5,4
glory in,1,2,0
glove,1,6,3
gluey,1,2,1
glutton,1,2,2
gnarled,1,3,3
gnat,1,2,2
gnaw,1,4,2
gnome,1,3,2
goad,1,2,6
goal,1,3,4
goat,1,4,4
goatskin,1,2,1
god,1,3,4
God,1,6,4
going - over,1,2,0
golden,1,3,6
golden age,1,2,0
goldmine,1,2,2
gold,1,4,7
gold - digger,1,2,0
gold plate,1,2,0
golf club,1,2,0
gondola,1,3,3
gong,1,2,3
goo,1,2,1
goodish,1,2,2
goodly,1,2,1
goodness,1,3,2
goods,1,5,4
goodwill,1,2,3
gooey,1,2,1
goon,1,2,2
gooseberry,1,3,2
gorge,1,3,4
gorgeous,1,2,1
gorgon,1,2,1
gorilla,1,2,1
gory,1,2,2
gospel,1,2,5
gossamer,1,2,4
gossipy,1,2,1
Gothic,1,4,8
gouache,1,3,2
gourd,1,2,3
gouty,1,2,1
govern,1,4,4
governance,1,2,2
government,1,3,4
governor,1,6,2
go against,1,3,0
go a . head,1,2,0
go along,1,4,0
go around,1,4,0
go at,1,3,0
go back,1,4,0
go back on,1,2,0
go down,1,10,0
go far,1,2,0
go for,1,8,0
go in for,1,2,0
go into,1,4,0
go out,1,11,0
go round,1,4,0
go to,1,2,0
go under,1,2,0
go up,1,6,0
go with,1,6,0
go without,1,2,0
gown,1,5,6
graceful,1,2,2
graceless,1,2,3
gracious,1,4,4
gradation,1,2,3
gradual,1,2,3
graduation,1,3,4
grafter,1,2,0
grain,1,8,15
grammar,1,3,1
grammar school,1,2,0
grammatical,1,2,2
grampus,1,3,2
granary,1,2,1
grandad,1,2,1
grandee,1,2,1
grand master,1,2,0
grand slam,1,2,0
granular,1,2,2
grape,1,2,3
grapevine,1,2,2
graphic,1,3,6
graphically,1,2,3
grapple with,1,2,0
grasshopper,1,2,2
grass roots,1,2,0
gratification,1,2,2
gratify,1,2,2
gratuitous,1,2,3
gratuity,1,2,2
gravelly,1,2,2
gravitate towards,1,2,0
gravitation,1,2,3
gravity,1,2,3
gravy,1,3,3
greaser,1,2,1
greasy,1,3,2
greatcoat,1,2,1
Greater,1,2,7
Greco -,1,2,0
greedy,1,2,3
Greek,1,2,3
greenhorn,1,3,1
greens,1,2,10
greet,1,3,4
greeting,1,3,5
gregarious,1,2,3
grenadier,1,2,2
greyhound,1,2,1
grey matter,1,2,0
grid,1,7,5
gridiron,1,2,2
grief,1,4,2
grievance,1,2,3
grieve,1,2,2
grievous,1,3,4
grim,1,4,6
grinder,1,2,4
grindstone,1,2,1
grippe,1,2,1
grist,1,2,1
grizzle,1,2,3
groggy,1,2,1
groin,1,3,4
grotto,1,2,1
grounds,1,4,28
ground floor,1,2,0
ground glass,1,2,0
ground plan,1,2,0
ground rule,1,2,0
ground staff,1,2,0
ground swell,1,2,0
groupie,1,2,1
grove,1,2,2
grovel,1,2,1
grower,1,2,1
growing pains,1,2,0
grown,1,2,11
growth,1,6,7
grow,1,5,10
grow into,1,3,0
grow out of,1,3,0
grow up,1,3,0
gruff,1,2,2
guardian,1,2,1
guardian angel,1,2,0
guardrail,1,2,1
guava,1,2,3
gudgeon,1,2,2
guelder rose,1,2,0
guilder,1,2,2
guildhall,1,2,1
guild,1,2,1
guilt,1,4,2
guilty,1,3,2
guinea,1,2,4
guinea hen,1,2,0
guinea pig,1,2,0
guise,1,3,1
guitar,1,2,1
gulden,1,2,2
gulf,1,3,3
gully,1,3,1
gumbo,1,2,4
gun,1,8,8
gunmetal,1,2,1
gunner,1,3,1
gunshot,1,3,1
guru,1,2,3
gusher,1,2,1
gushing,1,2,6
gusset,1,2,3
gust,1,2,1
guts,1,4,6
guttural,1,3,3
gym,1,2,1
gymnasium,1,2,2
- graph,1,4,0
gyration,1,2,2
habeas corpus,1,2,0
haberdasher,1,2,1
haberdashery,1,2,2
habit,1,3,7
habitation,1,2,3
habitual,1,2,1
hackles,1,3,3
hackney,1,2,2
hackney carriage,1,2,0
had,1,2,19
hagiography,1,2,1
haircut,1,2,2
hairdo,1,2,1
hairline,1,3,2
hair,1,12,6
hairy,1,2,2
hale,1,2,6
halfpence,1,3,1
halftone,1,2,2
halfway,1,4,4
half - mast,1,2,0
half moon,1,2,0
half volley,1,2,0
hall,1,3,13
hallucination,1,2,3
halo,1,2,3
halter,1,2,6
halve,1,2,1
halves,1,2,3
hamadryad,1,3,2
hammer out,1,2,0
handball,1,2,2
handful,1,3,2
handiwork,1,2,1
handkerchief,1,2,1
handout,1,2,2
handsome,1,4,2
hand down,1,2,0
hand on,1,3,0
hand out,1,2,0
hand over,1,2,0
handwriting,1,2,3
handy,1,4,4
hanging,1,2,18
hangover,1,2,3
hang about,1,3,0
hang onto,1,2,0
hang out,1,2,0
hang together,1,2,0
hang up,1,5,0
hap'orth,1,2,0
happening,1,2,6
happily,1,2,2
happy,1,5,4
harass,1,2,2
harden,1,5,5
hardly,1,5,2
hard - boiled,1,2,0
hard core,1,2,0
hard upon,1,2,0
hardware,1,3,3
hardwood,1,2,1
hardy,1,2,5
harem,1,2,1
Harley Street,1,2,0
harlot,1,2,1
harmonize,1,3,6
harmony,1,3,5
harp on,1,2,0
harpy,1,2,4
harrier,1,2,3
harry,1,2,2
harsh,1,2,6
harvester,1,2,2
hassock,1,2,2
haste,1,2,3
hasten,1,2,4
hasty,1,2,2
hatchet,1,2,2
hat,1,12,4
haulage,1,2,1
haulier,1,2,1
haunch,1,2,2
haven,1,2,2
have in,1,3,0
have off,1,3,0
have out,1,3,0
hawk - eyed,1,2,0
hay,1,2,2
haymaker,1,2,2
haystack,1,2,1
hazy,1,2,2
headache,1,2,2
header,1,2,7
headfirst,1,2,2
headhunter,1,3,2
headless,1,2,2
headpiece,1,2,2
headshrinker,1,2,0
head for,1,2,0
head off,1,2,0
headstone,1,2,2
heady,1,3,3
heal,1,2,3
health,1,3,2
healthy,1,3,5
hearing,1,5,12
hear,1,6,5
hear about,1,2,0
hear of,1,2,0
heartbeat,1,2,3
heartbreaking,1,2,1
hearth,1,2,3
